Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt,valid,5,0.274,14 12 9 5,234,0,0,0,N/A,N/A,N/A,N/A,N/A,0.095,0.047,0.005,0.027,206,182,200,42,0,0,N/A,30,12,N/A,3.049,1.328,36972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637,valid,4,0.197,10 8 5,168,0,0,0,N/A,N/A,N/A,N/A,N/A,0.069,0.034,0.003,0.016,150,132,145,32,0,0,N/A,21,10,N/A,2.229,1.203,37292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_a1,valid,4,0.167,9 7 4,138,0,0,0,N/A,N/A,N/A,N/A,N/A,0.052,0.031,0.003,0.014,110,96,105,15,0,0,N/A,15,7,N/A,2.111,0.972,41336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163,valid,4,0.2,9 7 5,134,0,0,0,N/A,N/A,N/A,N/A,N/A,0.067,0.057,0.006,0.016,105,87,101,25,0,0,N/A,22,14,N/A,2.781,1.877,34048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e2_819_e6_1459,valid,4,0.254,11 8 5,174,0,0,0,N/A,N/A,N/A,N/A,N/A,0.088,0.074,0.006,0.02,139,117,135,28,0,0,N/A,33,16,N/A,3.602,2.04,34260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters_e8_371_e7_304,invalid,4,0.433,17 14 11 8,416,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.213,0.059,0.004,0.038,465,428,454,138,0,0,N/A,27,13,N/A,2.934,1.674,35156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all_e7_2500,valid,7,0.437,7 6 5 3 2 0,177,0,0,0,N/A,N/A,N/A,N/A,N/A,0.141,0.038,0.007,0.047,120,91,110,63,0,0,N/A,31,19,N/A,2.942,2.493,61732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1,invalid,4,0.313,8 6 4 2,210,0,0,0,N/A,N/A,N/A,N/A,N/A,0.108,0.086,0.002,0.028,174,151,163,26,0,0,N/A,15,5,N/A,3.722,1.471,35500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1,valid,4,0.208,5 4 2,159,0,0,0,N/A,N/A,N/A,N/A,N/A,0.097,0.029,0.003,0.014,128,103,116,13,0,0,N/A,24,10,N/A,2.588,1.654,34608
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943,valid,3,0.086,8 7,51,0,0,0,N/A,N/A,N/A,N/A,N/A,0.036,0.009,0.002,0.006,34,24,28,3,0,0,N/A,13,3,N/A,1.729,0.359,32964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e3_961,valid,4,0.267,8 6 4,191,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.12,0.034,0.004,0.019,203,173,191,68,0,0,N/A,36,14,N/A,3.431,2.235,33960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_1255_e7_12,valid,4,0.233,7 5 3,177,0,0,0,N/A,N/A,N/A,N/A,N/A,0.097,0.034,0.003,0.019,143,107,121,17,0,0,N/A,25,10,N/A,2.561,1.595,34464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e1_389,invalid,4,4.169,51 44 31 8,1868,0,0,0.073,N/A,N/A,N/A,N/A,N/A,2.264,0.807,0.009,0.216,1820,1722,1803,95,0,0,N/A,64,38,N/A,7.168,5.764,58644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e2_13,valid,4,0.328,11 4 2,186,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.16,0.033,0.004,0.027,232,180,200,111,0,0,N/A,39,16,N/A,3.84,2.541,34876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e7_810,invalid,4,1.172,22 8 4 2,639,0,0,0.011,N/A,N/A,N/A,N/A,N/A,0.596,0.168,0.007,0.089,683,606,649,164,0,0,N/A,58,27,N/A,5.64,4.606,38356
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e3_112,invalid,5,6.2,92 80 66 43 18,2404,0,0.001,0.169,N/A,N/A,N/A,N/A,N/A,3.019,1.248,0.013,0.444,2887,2701,2810,684,0,0,N/A,98,35,N/A,8.432,5.502,92216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275,invalid,18,125.499,281 271 242 208 183 165 148 131 114 98 84 72 62 52 42 32 22 12,20490,0.007,0.057,12.776,N/A,N/A,N/A,N/A,N/A,40.36,33.849,0.09,24.352,27860,27034,27408,8637,0,0,N/A,643,75,N/A,44.798,10.796,312724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,invalid,7,39.154,231 212 191 150 109 68 25,8853,0.004,0.01,2.527,N/A,N/A,N/A,N/A,N/A,15.616,12.207,0.03,3.32,8836,8479,8775,427,0,0,N/A,201,72,N/A,19.392,10.63,162080
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e3_931,valid,3,0.1,9 5,58,0,0,0,N/A,N/A,N/A,N/A,N/A,0.044,0.01,0.002,0.007,88,76,84,56,0,0,N/A,14,6,N/A,2.66,1.509,33964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,invalid,14,51.343,127 101 67 49 43 38 33 28 24 20 16 12 8 3,12151,0.004,0.025,3.887,N/A,N/A,N/A,N/A,N/A,19.081,12.525,0.061,8.542,14461,13709,13967,3166,0,0,N/A,399,84,N/A,28.152,10.79,301084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044,invalid,4,15.31,122 113 79 29,5081,0.001,0.002,0.608,N/A,N/A,N/A,N/A,N/A,7.668,3.567,0.022,0.975,6165,6027,6182,1308,0,0,N/A,161,59,N/A,14.411,7.846,98488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5,valid,4,26.091,12 9 5,184,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.093,25.758,0.007,0.036,153,146,154,17,0,0,N/A,17,7,N/A,2.253,1.066,164212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e1_1835,valid,4,31.554,10 8 5,164,0,0,0,N/A,N/A,N/A,N/A,N/A,0.075,31.274,0.006,0.029,133,127,134,11,0,0,N/A,14,6,N/A,2.083,1.02,151204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e2_3018_e2_936,valid,4,81.916,9 7 4,168,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.081,81.625,0.007,0.027,137,130,137,10,0,0,N/A,17,6,N/A,1.934,0.995,182212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_a1,valid,4,0.597,14 10 5,163,0,0,0,N/A,N/A,N/A,N/A,N/A,0.06,0.365,0.003,0.024,126,108,121,15,0,0,N/A,22,9,N/A,2.774,1.246,51424
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1,valid,4,0.107,2 1 0,57,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.052,0.002,0.004,30,20,24,2,0,0,N/A,6,4,N/A,0.838,0.774,35816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1_e2_162_e7_1545,valid,4,0.258,4 3 2,80,0,0,0,N/A,N/A,N/A,N/A,N/A,0.034,0.16,0.004,0.008,60,53,61,17,0,0,N/A,13,6,N/A,1.643,0.912,47284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4,valid,3,0.076,2 0,39,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.032,0.001,0.003,24,19,23,4,0,0,N/A,6,4,N/A,0.884,0.655,34116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4_e7_1140_e7_433,valid,4,0.15,7 6 3,75,0,0,0,N/A,N/A,N/A,N/A,N/A,0.023,0.076,0.002,0.006,50,46,51,3,0,0,N/A,9,4,N/A,1.398,0.671,37204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_all,valid,4,0.141,3 2 0,76,0,0,0,N/A,N/A,N/A,N/A,N/A,0.028,0.055,0.003,0.006,53,40,46,10,0,0,N/A,10,6,N/A,1.14,0.903,35884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_1,valid,4,0.12,2 1 0,51,0,0,0,N/A,N/A,N/A,N/A,N/A,0.018,0.037,0.001,0.008,29,21,25,7,0,0,N/A,5,3,N/A,0.704,0.563,57856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_2,valid,4,0.109,2 1 0,50,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.032,0.001,0.008,23,12,15,1,0,0,N/A,4,2,N/A,0.617,0.427,57696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_3,valid,4,0.11,2 1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.033,0.001,0.008,23,12,15,2,0,0,N/A,4,2,N/A,0.617,0.427,55708
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_4,valid,4,0.112,2 1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.035,0.001,0.007,23,12,15,2,0,0,N/A,4,2,N/A,0.617,0.427,55616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_10,valid,4,0.092,2 1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.026,0.001,0.006,23,13,15,2,0,0,N/A,4,2,N/A,0.613,0.427,53556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_3,valid,4,0.094,2 1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.029,0.001,0.006,23,12,15,2,0,0,N/A,4,2,N/A,0.609,0.423,53672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_4,valid,4,0.089,2 1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.025,0.001,0.006,23,12,15,2,0,0,N/A,4,2,N/A,0.613,0.427,53660
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_5,valid,4,0.096,2 1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.029,0.001,0.006,23,13,15,2,0,0,N/A,4,2,N/A,0.613,0.427,55748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_6,valid,4,0.092,2 1 0,50,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.026,0.001,0.006,23,12,15,1,0,0,N/A,4,2,N/A,0.613,0.427,53764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_7,valid,4,0.092,2 1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.025,0.001,0.006,23,13,15,2,0,0,N/A,4,2,N/A,0.613,0.427,53612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_8,valid,4,0.091,2 1 0,50,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.025,0.002,0.006,23,12,15,1,0,0,N/A,4,2,N/A,0.609,0.423,53640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_9,valid,4,0.093,2 1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.027,0.001,0.006,23,13,15,2,0,0,N/A,4,2,N/A,0.613,0.427,53648
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_6,invalid,3,0.296,4 3 1,89,0,0,0,N/A,N/A,N/A,N/A,N/A,0.044,0.141,0.001,0.018,64,58,69,16,0,0,N/A,7,5,N/A,1.124,0.851,47172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_1,valid,4,0.07,2 1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.021,0.001,0.004,28,18,20,6,0,0,N/A,4,2,N/A,0.604,0.418,32736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394,valid,4,5.615,9 6 4,232,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.132,5.232,0.007,0.034,212,171,189,41,0,0,N/A,40,15,N/A,3.784,2.599,99956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_1,valid,4,0.082,2 1 0,57,0,0,0,N/A,N/A,N/A,N/A,N/A,0.021,0.024,0.002,0.004,39,32,35,10,0,0,N/A,6,3,N/A,0.986,0.558,32896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter,invalid,5,0.12,7 5 3 2 1,221,0,0,0,N/A,N/A,N/A,N/A,N/A,0.057,0.015,0.002,0.01,161,121,130,7,0,0,N/A,10,4,N/A,0.799,0.447,29916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway,valid,4,0.163,10 8 4,186,0,0,0,N/A,N/A,N/A,N/A,N/A,0.06,0.016,0.003,0.015,163,99,115,22,0,0,N/A,19,11,N/A,2.542,1.512,30844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway_e7_1834_e8_3192,valid,4,0.165,10 8 4,186,0,0,0,N/A,N/A,N/A,N/A,N/A,0.063,0.016,0.003,0.015,163,99,115,22,0,0,N/A,19,11,N/A,2.533,1.512,30148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12,valid,5,1.096,12 6 1 0,694,0,0.001,0.005,N/A,N/A,N/A,N/A,N/A,0.351,0.33,0.016,0.071,790,675,713,200,0,0,N/A,76,24,N/A,7.892,2.835,59716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618,valid,4,0.458,13 7 4,304,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.135,0.113,0.007,0.036,303,241,262,67,0,0,N/A,41,15,N/A,4.602,2.062,59756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012,valid,5,1.459,13 5 1 0,836,0,0.001,0.01,N/A,N/A,N/A,N/A,N/A,0.471,0.425,0.013,0.1,1004,866,910,291,0,0,N/A,95,28,N/A,9.528,3.152,59952
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e1_4312,valid,6,2.073,40 35 32 26 13,1262,0,0.002,0.018,N/A,N/A,N/A,N/A,N/A,0.65,0.647,0.018,0.169,1312,1269,1303,212,0,0,N/A,123,20,N/A,10.031,2.194,57968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e3_1915,valid,5,1.031,32 26 17 9,654,0,0.001,0.005,N/A,N/A,N/A,N/A,N/A,0.328,0.23,0.012,0.094,696,653,681,159,0,0,N/A,78,18,N/A,6.752,1.916,57676
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048,valid,5,1.027,21 16 10 6,671,0,0,0.004,N/A,N/A,N/A,N/A,N/A,0.322,0.246,0.011,0.081,672,642,669,111,0,0,N/A,61,18,N/A,6.458,2.021,57964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541,valid,6,0.976,17 16 15 11 8,527,0,0,0.004,N/A,N/A,N/A,N/A,N/A,0.348,0.219,0.006,0.086,694,628,665,276,0,0,N/A,41,25,N/A,5.289,3.3,59744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e3_1543,valid,4,0.951,22 17 9,381,0,0,0.003,N/A,N/A,N/A,N/A,N/A,0.204,0.161,0.01,0.062,372,313,335,80,0,0,N/A,58,20,N/A,5.606,2.55,70060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719,valid,4,0.776,18 14 8,363,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.185,0.145,0.007,0.05,361,314,334,77,0,0,N/A,51,18,N/A,4.699,2.324,72400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642,valid,5,0.87,19 15 14 8,387,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.199,0.165,0.008,0.064,358,306,330,71,0,0,N/A,56,21,N/A,5.289,2.598,70364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3,valid,7,0.796,27 24 20 19 13 7,655,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.28,0.194,0.009,0.093,588,550,572,72,0,0,N/A,43,12,N/A,4.848,1.424,39024
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200,valid,6,0.609,23 20 17 13 6,516,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.218,0.139,0.006,0.065,448,422,440,48,0,0,N/A,39,11,N/A,4.458,1.347,37156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957,valid,6,0.789,16 12 11 10 6,700,0,0.001,0.006,N/A,N/A,N/A,N/A,N/A,0.321,0.17,0.01,0.059,689,657,679,94,0,0,N/A,65,13,N/A,5.993,1.604,36988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_r4a,valid,4,0.22,9 6 4,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.073,0.051,0.005,0.013,152,137,151,23,0,0,N/A,21,11,N/A,2.918,1.327,39236
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e6_2175,valid,5,0.226,15 13 10 6,227,0,0,0,N/A,N/A,N/A,N/A,N/A,0.096,0.041,0.006,0.015,227,204,222,63,0,0,N/A,33,9,N/A,3.526,1.462,34392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132,valid,5,0.225,16 13 10 6,212,0,0,0,N/A,N/A,N/A,N/A,N/A,0.092,0.043,0.004,0.017,213,190,208,68,0,0,N/A,29,9,N/A,3.132,1.462,34272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/two_counters,valid,6,0.326,26 24 21 16 9,470,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.151,0.051,0.005,0.025,424,329,350,50,0,0,N/A,41,10,N/A,3.589,1.3,33780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.214,8 6 3,173,0,0,0,N/A,N/A,N/A,N/A,N/A,0.089,0.029,0.004,0.019,137,110,127,17,0,0,N/A,34,12,N/A,2.809,1.983,34844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e4_801,invalid,4,19.811,84 75 33 9,5704,0.001,0.002,0.844,N/A,N/A,N/A,N/A,N/A,9.854,4.637,0.02,1.602,5937,5838,5976,476,0,0,N/A,133,48,N/A,12.336,6.901,166532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,19,156.217,122 110 93 84 76 52 42 37 33 30 27 24 21 18 15 12 9 6 2,26295,0.022,0.069,13.644,N/A,N/A,N/A,N/A,N/A,47.324,30.605,0.146,50.271,31249,31023,31266,6413,0,0,N/A,538,70,N/A,46.848,9.719,314380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2,valid,6,2.565,18 16 14 10 5,361,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.148,2.12,0.008,0.068,307,280,296,33,0,0,N/A,30,7,N/A,3.493,1.232,91908
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,6,3.205,21 19 17 11 6,392,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.174,2.692,0.008,0.077,349,321,339,49,0,0,N/A,30,7,N/A,3.56,1.229,92276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,6,2.506,18 16 14 10 5,361,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.146,2.059,0.008,0.069,307,280,296,33,0,0,N/A,30,7,N/A,3.489,1.232,91800
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_r4a,valid,4,6.17,12 9 7,206,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.099,5.868,0.006,0.03,188,171,186,39,0,0,N/A,26,12,N/A,3.146,1.153,125088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_all,valid,5,0.736,8 5 1 0,208,0,0,0,N/A,N/A,N/A,N/A,N/A,0.088,0.38,0.003,0.048,139,72,85,9,0,0,N/A,16,10,N/A,1.343,1.021,57684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030,valid,6,1.085,27 22 21 18 10,731,0,0,0.004,N/A,N/A,N/A,N/A,N/A,0.342,0.293,0.009,0.08,752,652,688,140,0,0,N/A,57,22,N/A,6.272,2.732,57712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138,valid,5,0.531,12 7 6 4,347,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.161,0.125,0.007,0.039,359,283,306,89,0,0,N/A,41,16,N/A,4.672,2.211,57828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1,valid,6,0.428,16 14 13 11 7,417,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.166,0.091,0.006,0.037,391,357,376,65,0,0,N/A,34,14,N/A,3.858,1.596,37040
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e2_617,valid,4,0.232,7 4 2,148,0,0,0,N/A,N/A,N/A,N/A,N/A,0.113,0.026,0.003,0.016,206,165,182,108,0,0,N/A,29,12,N/A,2.994,2.006,33992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e1_956,invalid,5,6.571,82 69 52 34 13,2672,0,0.001,0.183,N/A,N/A,N/A,N/A,N/A,3.286,1.404,0.015,0.425,2863,2733,2856,404,0,0,N/A,105,50,N/A,10.991,7.53,93520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6,valid,6,2.751,23 21 18 13 7,366,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.156,2.239,0.008,0.077,315,289,308,39,0,0,N/A,30,7,N/A,3.606,1.082,88600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6_e2_3302,valid,6,61.154,25 22 19 14 8,470,0,0.001,0.003,N/A,N/A,N/A,N/A,N/A,0.236,60.434,0.016,0.11,423,387,409,48,0,0,N/A,44,8,N/A,4.907,1.197,228548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1,valid,5,1.482,18 16 11 6,285,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.131,1.092,0.007,0.04,270,248,264,49,0,0,N/A,33,8,N/A,3.521,1.354,70592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/two_counters,valid,6,0.362,22 20 17 13 7,422,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.12,0.101,0.005,0.038,368,285,300,35,0,0,N/A,38,6,N/A,3.254,1.014,33556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761,valid,7,9.462,68 61 49 46 32 12,4025,0.002,0.021,0.318,N/A,N/A,N/A,N/A,N/A,2.998,3.492,0.056,0.937,4546,4253,4327,853,0,0,N/A,341,45,N/A,24.776,4.441,94240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4,valid,5,1.932,52 47 34 18,1105,0,0.002,0.023,N/A,N/A,N/A,N/A,N/A,0.645,0.497,0.02,0.137,1288,1237,1287,329,0,0,N/A,119,28,N/A,9.915,2.939,57852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303,valid,6,1.91,33 27 22 18 14,1095,0,0.001,0.013,N/A,N/A,N/A,N/A,N/A,0.605,0.588,0.015,0.167,1199,1131,1167,269,0,0,N/A,94,25,N/A,7.562,2.452,57812
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251,valid,8,6.205,49 43 35 28 23 16 8,3160,0.001,0.01,0.125,N/A,N/A,N/A,N/A,N/A,2.045,1.967,0.045,0.665,3594,3403,3466,735,0,0,N/A,259,36,N/A,17.813,3.482,59080
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_4133,valid,5,0.916,19 14 10 5,611,0,0,0.004,N/A,N/A,N/A,N/A,N/A,0.285,0.205,0.012,0.079,613,582,608,107,0,0,N/A,60,17,N/A,6.276,1.877,57840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_7,valid,6,7.584,53 40 24 14 6,3750,0.004,0.024,0.34,N/A,N/A,N/A,N/A,N/A,2.758,2.059,0.063,0.869,4715,4102,4196,1260,0,0,N/A,397,49,N/A,31.485,4.621,93188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e1_556,invalid,8,5.817,28 18 12 9 7 5 3 1,2329,0.001,0.002,0.13,N/A,N/A,N/A,N/A,N/A,2.769,0.943,0.022,0.604,3778,3433,3541,1736,0,0,N/A,170,42,N/A,13.368,6.345,92068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/_6counters,invalid,7,1.408,33 30 26 22 18 17 10,1050,0,0.001,0.006,N/A,N/A,N/A,N/A,N/A,0.41,0.486,0.01,0.221,988,811,839,112,0,0,N/A,89,9,N/A,5.887,1.386,37884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799,valid,6,2.168,20 15 8 4 3,1303,0.001,0.002,0.02,N/A,N/A,N/A,N/A,N/A,0.751,0.56,0.023,0.182,1594,1519,1565,462,0,0,N/A,144,27,N/A,10.469,2.872,57612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/twisted_counters,valid,7,0.783,34 31 27 24 20 11,851,0,0.001,0.006,N/A,N/A,N/A,N/A,N/A,0.375,0.117,0.013,0.055,895,749,775,182,0,0,N/A,102,11,N/A,6.912,1.618,36392
