Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2,valid,3,0.094,1 0,45,0,0,0,0,0,0,0,0,0.029,0.005,0.001,0.017,42,22,29,5,17,8,8,8,7,16.594,1.45,1.137,4,13.772,18,9,0,32660
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e8_460_e8_1920,valid,3,0.096,2 1,45,0,0,0,0,0,0,0,0,0.027,0.005,0.001,0.018,47,28,34,7,20,10,8,9,6,16.658,1.447,1.027,3,12.331,17,10,0,32752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e8_976,valid,3,0.107,2 1,46,0,0,0,0,0,0,0,0,0.029,0.006,0.001,0.022,46,25,31,6,18,8,8,9,6,19.276,1.518,1.021,4,13.707,19,11,0,33064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_2,valid,3,0.031,3 2,24,0,0,0,0,0,0,0,0,0.011,0.003,0,0.002,14,8,10,0,7,2,3,4,2,2.637,0.773,0.56,1,2.119,5,3,0,32544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_3,valid,3,0.045,5 3,36,0,0,0,0,0,0,0,0,0.016,0.005,0.001,0.004,26,20,24,3,17,7,5,7,4,3.785,1.095,0.871,1,2.344,4,1,0,32772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_all,valid,4,0.082,6 3 2,59,0,0,0,0,0,0,0,0,0.036,0.008,0.001,0.008,69,49,56,3,46,33,7,13,7,4.85,1.499,1.188,1,2.748,17,12,0,33004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e1_1317,valid,4,0.253,16 13 10,109,0,0,0,0,0,0,0.001,0,0.107,0.02,0.004,0.03,212,171,192,65,106,67,13,31,13,16.735,3.377,2.072,1,5.556,39,26,0,34516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,3,0.172,20 16,72,0,0,0,0,0,0,0,0,0.078,0.011,0.002,0.017,80,64,81,16,45,31,7,23,13,9.996,2.593,2.126,1,5.617,15,1,0,33280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e3_1060,valid,3,0.165,17 13,74,0,0,0,0,0,0,0,0,0.076,0.012,0.002,0.016,103,83,97,36,44,21,8,25,10,13.064,3.056,1.589,1,5.253,19,8,0,33684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e1_317,valid,5,0.307,13 12 9 8,128,0,0,0.001,0,0,0,0.001,0,0.134,0.022,0.002,0.041,219,179,198,57,116,83,19,32,14,20.637,3.064,2.239,1,5.707,39,24,0,34844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163,valid,4,0.255,11 7 6,108,0,0,0,0,0,0,0.001,0,0.111,0.02,0.002,0.035,194,156,176,43,109,78,17,32,13,20.271,3.25,2.054,1,5.55,37,23,0,34560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_627,valid,4,0.184,6 5 4,83,0,0,0,0,0,0,0,0,0.08,0.014,0.003,0.021,114,82,95,13,65,45,9,22,9,12.402,2.51,1.045,1,4.92,31,20,0,33684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_606,valid,3,0.161,18 15,77,0,0,0,0,0,0,0,0,0.071,0.012,0.003,0.018,106,87,101,28,56,34,9,28,11,13.206,2.763,1.67,1,5.305,18,6,0,33460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725,valid,2,0.022,1,8,0,0,0,0,0,0,0,0,0.007,0.001,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.422,0.142,0,0.021,0,0,0,33408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e1_919,valid,2,0.022,1,8,0,0,0,0,0,0,0,0,0.007,0.001,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.426,0.142,0,0.021,0,0,0,33284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,2,0.024,1,8,0,0,0,0,0,0,0,0,0.007,0.002,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.426,0.142,0,0.021,0,0,0,32440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e3_556,valid,2,0.035,1,8,0,0,0,0,0,0,0,0,0.01,0.002,0.001,0.001,3,2,3,1,1,0,0,2,1,0.021,0.422,0.142,0,0.021,0,0,0,33268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440,invalid,3,1.259,31 16 7,206,0,0,0.018,0,0.002,0.057,0.004,0,0.579,0.069,0.008,0.123,621,539,595,65,482,422,28,55,36,37.517,6.15,5.201,1,6.657,61,45,0.001,38048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e2_454,valid,3,0.111,9 6,55,0,0,0,0,0,0,0,0,0.046,0.009,0.001,0.013,80,65,76,43,24,9,8,12,10,11.609,2.438,1.993,1,5.413,13,4,0,33388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e3_640,valid,5,0.243,5 2 1 0,117,0,0,0,0,0,0,0,0,0.111,0.021,0.003,0.029,134,107,122,50,54,20,11,31,12,14.054,4.007,2.362,1,5.338,22,14,0,34664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e3_291,invalid,4,34.99,143 109 63 11,754,0.001,0.003,3.454,0.006,0.087,6.079,0.395,0.06,8.812,1.316,0.021,5.458,14105,13943,14165,967,12950,12661,149,183,92,231.726,17.614,12.157,1,14.658,140,69,0.003,291280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e2_1166,valid,4,0.198,3 1 0,93,0,0,0,0,0,0.001,0.001,0,0.089,0.015,0.003,0.023,163,135,152,72,65,40,11,22,15,13.611,3.196,2.59,1,5.723,25,12,0,33532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317,valid,3,0.264,9 6,55,0,0,0,0,0,0,0,0,0.103,0.027,0.002,0.03,80,65,76,43,24,9,8,12,10,11.605,2.434,1.985,1,5.401,13,4,0,33212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e3_522,valid,5,0.28,5 2 1 0,117,0,0,0,0,0.001,0,0.001,0,0.125,0.026,0.004,0.032,134,107,122,50,54,20,11,31,12,14.038,3.995,2.354,1,5.33,22,14,0,34776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.042,4 2,29,0,0,0,0,0,0,0,0,0.013,0.004,0.001,0.004,16,10,13,2,8,2,2,6,3,2.469,1.162,0.738,1,2.268,4,2,0,32456
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e7_213,valid,3,0.04,4 2,29,0,0,0,0,0,0,0,0,0.014,0.005,0.001,0.003,16,10,13,2,8,2,2,6,3,2.459,1.09,0.662,1,2.199,4,2,0,32276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e8_329,valid,3,0.071,4 2,29,0,0,0,0,0,0,0,0,0.026,0.009,0.002,0.006,16,10,13,2,8,2,2,6,3,2.479,1.158,0.734,1,2.277,4,2,0,32440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_496,valid,3,0.038,3 1,26,0,0,0,0,0,0,0,0,0.013,0.004,0.001,0.003,14,8,11,2,7,2,2,4,3,2.344,0.812,0.662,1,2.198,4,2,0,32400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.025,2 1,21,0,0,0,0,0,0,0,0,0.008,0.003,0,0.002,10,5,7,0,5,1,2,3,2,2.303,0.706,0.56,1,2.198,4,2,0,32272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.035,3 2,26,0,0,0,0,0,0,0,0,0.012,0.004,0.001,0.003,14,8,11,0,8,2,2,4,3,2.456,0.775,0.629,1,2.286,5,2,0,32592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e8_517,valid,3,0.051,5 2,33,0,0,0,0,0,0,0,0,0.02,0.005,0.001,0.003,21,10,17,3,7,0,1,9,5,0.836,1.177,0.937,1,2.013,6,5,0,32636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave01,valid,3,0.449,1 0,30,0,0,0,0,0,0.002,0,0,0.022,0.026,0.001,0.006,34,23,27,3,22,13,4,5,2,7.823,1.105,0.475,1,6.529,10,6,0,87316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave17,valid,3,1.08,8 5,54,0,0,0,0,0,0,0.001,0.001,0.04,0.231,0.004,0.018,60,40,49,14,26,12,5,14,6,11.348,1.83,1.001,1,6.403,17,11,0.001,97216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave19,valid,3,1.362,6 3,53,0,0,0,0,0,0,0.001,0.001,0.036,0.479,0.002,0.021,51,31,41,9,24,10,5,13,7,10.793,1.687,1.139,1,6.866,17,10,0,92544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave21,valid,3,93.058,16 12,97,0,0,0,0,0,0.03,0.003,0.023,0.101,91.09,0.004,0.095,142,94,113,24,71,50,11,25,16,22.37,3.982,2.861,5,11.721,40,25,0.001,593208
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave29,valid,3,6.784,6 3,55,0,0,0,0,0,0.011,0.005,0.001,0.041,6.091,0.003,0.025,65,45,55,13,34,17,6,14,7,12.934,1.706,1.703,1,7.378,17,10,0.002,362796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2,valid,3,0.069,1 0,20,0,0,0,0,0,0,0,0,0.006,0.006,0,0.007,8,4,6,1,4,0,3,2,2,14.148,0.478,0.502,1,13.817,3,1,0,34232
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e1_17214_e5_18600,valid,3,0.068,1 0,20,0,0,0,0,0,0,0,0,0.006,0.006,0,0.006,8,4,6,1,4,0,3,2,2,14.156,0.478,0.502,1,13.82,3,1,0,34340
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e3_514_e4_11150,valid,3,0.069,1 0,20,0,0,0,0,0,0,0,0,0.007,0.006,0,0.007,8,4,6,1,4,0,3,2,2,14.182,0.478,0.502,1,13.839,3,1,0,34220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e6_3003_e4_15091,valid,3,0.069,1 0,20,0,0,0,0,0,0,0,0,0.006,0.005,0,0.006,8,4,6,1,4,0,3,2,2,14.182,0.478,0.502,1,13.839,3,1,0,34352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e7_12307,valid,3,0.069,1 0,20,0,0,0,0,0,0,0,0,0.006,0.006,0,0.006,8,4,6,1,4,0,3,2,2,14.182,0.478,0.502,1,13.839,3,1,0,34436
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.067,1 0,20,0,0,0,0,0,0,0,0,0.006,0.005,0,0.007,8,4,6,1,4,0,3,2,2,14.089,0.478,0.502,1,13.835,3,1,0,34276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6,valid,3,94.981,3 1,48,0,0,0,0,0,0,0.001,0,0.017,94.912,0.002,0.008,36,8,20,4,13,1,4,6,6,3.928,1.141,0.957,3,3.935,25,13,0.003,99416
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all,valid,2,0.13,6,32,0,0,0,0,0,0,0,0,0.017,0.013,0.001,0.005,25,14,20,6,8,0,0,7,6,0.021,1.004,0.73,1,5.039,5,4,0,41080
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_8,invalid,3,0.379,5 2 1,57,0,0,0,0,0,0.101,0.008,0,0.049,0.1,0.001,0.02,73,64,76,2,63,50,6,6,6,11.01,1.208,1.011,1,4.574,5,2,0.002,46116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2,valid,3,0.053,2 1,29,0,0,0,0,0,0,0,0,0.009,0.016,0,0.003,17,12,14,3,9,0,4,5,2,3.462,0.949,0.468,1,2.312,3,2,0,33340
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e1_1047,valid,3,0.071,3 2,35,0,0,0,0,0,0.001,0.001,0,0.012,0.022,0.001,0.004,17,13,16,0,13,1,6,6,3,4.02,1.431,0.797,1,2.612,2,0,0,33680
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e7_359,valid,3,0.052,2 1,28,0,0,0,0,0,0,0,0,0.01,0.015,0.001,0.003,14,10,12,2,8,0,4,4,2,3.286,0.937,0.468,1,2.46,2,1,0,33332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e8_491_e7_826,valid,3,0.049,2 1,24,0,0,0,0,0,0,0,0,0.009,0.014,0,0.003,12,8,10,3,5,1,2,4,2,3.242,0.742,0.468,1,2.503,2,1,0,33328
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3,valid,3,0.051,2 1,28,0,0,0,0,0,0,0,0,0.01,0.012,0,0.003,16,12,15,6,7,0,4,4,3,3.76,0.873,0.609,1,2.632,2,0,0,33236
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e7_626,valid,3,0.048,2 1,27,0,0,0,0,0,0,0,0,0.008,0.011,0,0.003,14,10,13,5,6,0,4,4,3,3.759,0.687,0.609,1,2.578,2,0,0,33364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33,valid,3,0.054,2 1,28,0,0,0,0,0,0,0,0,0.01,0.013,0,0.003,16,12,15,6,7,0,4,4,3,3.356,0.877,0.609,1,2.616,2,0,0,33312
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33_e7_220,valid,3,0.051,2 1,25,0,0,0,0,0,0,0,0,0.009,0.012,0,0.003,12,9,12,5,5,0,4,3,3,3.356,0.679,0.609,0,0.021,1,0,0,33268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4,valid,3,0.046,2 1,26,0,0,0,0,0,0,0,0,0.009,0.009,0,0.003,12,6,9,2,5,0,2,4,2,2.993,0.834,0.422,1,2.251,4,2,0,33324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e6_784,valid,3,0.045,2 1,26,0,0,0,0,0,0,0,0,0.009,0.009,0,0.003,12,6,9,2,5,0,2,4,2,2.995,0.838,0.422,1,2.252,4,2,0,33336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592,valid,3,0.043,2 1,24,0,0,0,0,0,0,0,0,0.009,0.008,0,0.003,10,6,8,2,4,0,2,3,2,2.801,0.64,0.422,1,2.759,2,1,0,33100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592_e7_265,valid,3,0.044,2 1,25,0,0,0,0,0,0,0,0,0.009,0.009,0,0.003,10,4,7,1,4,0,2,3,2,2.995,0.64,0.422,1,2.252,4,2,0,33372
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118,valid,3,0.048,2 1,27,0,0,0,0,0,0,0,0,0.01,0.009,0.001,0.003,15,10,12,3,7,0,3,5,2,3.168,0.909,0.422,1,2.31,3,2,0,33124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118_e7_178,valid,3,0.044,3 2,24,0,0,0,0,0,0,0,0,0.008,0.008,0,0.003,10,6,8,2,4,1,1,3,2,2.762,0.7,0.422,1,2.777,2,1,0,33128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all,valid,3,0.176,7 5,65,0,0,0,0,0,0.001,0.002,0,0.039,0.051,0.002,0.01,61,44,52,20,25,2,6,15,8,4.42,1.747,1.044,1,2.772,10,8,0.002,36412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142,valid,3,0.104,4 3,46,0,0,0,0,0,0,0,0,0.024,0.022,0.001,0.006,25,15,21,3,12,0,3,9,6,3.411,1.41,0.853,1,2.447,4,3,0.001,33784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142_e7_209,valid,3,0.116,5 4,49,0,0,0,0,0,0,0.002,0.001,0.026,0.027,0.002,0.006,33,24,31,10,14,1,4,11,7,3.626,1.77,0.994,1,2.537,3,1,0,33668
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068_e4_275,valid,3,0.101,4 3,46,0,0,0,0,0,0,0,0,0.023,0.023,0.001,0.006,25,15,21,3,12,0,3,9,6,3.411,1.406,0.853,1,2.447,4,3,0.001,33636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e7_188_e7_743,valid,3,0.159,7 5,57,0,0,0,0,0,0.001,0.002,0,0.035,0.043,0.001,0.01,43,29,37,14,16,1,5,9,8,4.639,1.157,1.063,1,2.788,7,5,0,35488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856,valid,3,0.192,8 6,70,0,0,0,0,0,0,0.002,0,0.046,0.053,0.004,0.011,60,39,49,17,24,0,6,15,9,4.784,1.826,1.09,1,2.814,13,10,0.001,36508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e2_585,valid,3,0.129,4 2,48,0,0,0,0,0,0.004,0.001,0,0.032,0.026,0.002,0.007,44,29,35,9,20,7,3,10,6,3.71,1.668,0.954,1,2.494,9,8,0.001,33528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e7_578,valid,3,0.178,7 4,60,0,0,0,0,0,0.003,0.002,0.001,0.041,0.046,0.002,0.01,65,51,59,30,22,5,6,14,8,5.228,1.621,1.17,1,2.652,7,5,0.001,36240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1,valid,3,0.085,2 1,38,0,0,0,0,0,0,0,0,0.018,0.004,0.001,0.012,35,19,24,6,13,6,6,6,5,12.884,1.152,0.933,3,9.856,15,8,0,33636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_747_e8_1041,valid,3,0.074,2 1,34,0,0,0,0,0,0,0,0,0.016,0.004,0.001,0.009,30,18,22,6,12,5,6,5,4,10.81,1.043,0.823,2,8.764,11,6,0,33044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_751,valid,3,0.084,2 1,40,0,0,0,0,0,0,0,0,0.017,0.004,0,0.013,35,19,24,6,13,5,7,6,5,13.796,1.141,0.921,4,10.688,15,7,0,33644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2,valid,3,0.123,1 0,47,0,0,0,0,0,0,0,0,0.031,0.005,0.001,0.017,46,23,30,4,18,9,8,9,7,16.688,1.53,1.137,3,12.372,20,13,0,33552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_460_e8_1920,valid,3,0.125,3 1,47,0,0,0,0,0,0,0,0,0.03,0.005,0.001,0.017,56,34,41,11,23,14,6,9,7,15.469,1.443,1.122,3,12.462,19,12,0,33600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_976,valid,3,0.134,2 0,53,0,0,0,0,0,0,0,0,0.034,0.006,0.001,0.019,54,28,36,5,22,10,10,11,8,18.279,1.549,1.22,3,12.395,23,15,0,33448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_2,valid,3,0.067,4 3,34,0,0,0,0,0,0.001,0.003,0.001,0.011,0.017,0.001,0.004,21,15,19,1,14,4,6,8,4,5.143,1.146,0.944,1,2.352,5,1,0.001,33472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_3,valid,3,0.036,2 1,22,0,0,0,0,0,0,0,0,0.007,0.005,0,0.003,11,6,7,0,5,1,2,4,1,2.453,0.609,0.173,2,2.212,4,2,0,33084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_all,valid,3,0.076,6 4,42,0,0,0,0,0,0,0.002,0.001,0.018,0.016,0.001,0.005,30,18,23,1,16,5,6,10,5,4.933,1.363,0.904,1,2.633,10,6,0,33928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e3_556,valid,3,0.07,1 0,25,0,0,0,0,0,0,0,0,0.017,0.018,0.001,0.004,11,7,10,3,5,0,2,4,3,0.391,0.617,0.367,1,4.675,2,0,0,35004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449,valid,3,0.034,2 1,23,0,0,0,0,0,0,0,0,0.006,0.005,0.001,0.002,11,6,8,0,6,1,2,4,2,2.358,0.592,0.422,1,1.979,4,2,0,33340
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449_e8_517,valid,3,0.062,6 3,43,0,0,0,0,0,0,0.001,0,0.017,0.009,0.001,0.003,32,19,27,4,15,1,2,13,6,2.376,1.267,0.902,1,1.979,8,6,0,33244
experimental-result-main/kind2-benchmarks-master/FunctionalChain/triplexVoter/triplexVoter_str,valid,3,0.454,2 0,73,0,0,0,0,0,0,0,0,0.073,0.164,0.004,0.014,61,36,56,27,23,2,2,12,10,5.271,1.861,1.653,2,5.489,15,3,0,35564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter2,invalid,4,0.036,3 2 1 0,47,0,0,0,0,0,0,0,0,0.014,0.003,0.001,0.004,27,24,32,4,20,14,3,6,3,1.245,0.571,0.362,0,0.021,1,0,0,29060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27,valid,4,0.029,5 4 2,34,0,0,0,0,0,0,0,0,0.011,0.003,0.001,0.002,36,27,30,1,24,18,4,6,2,1.089,0.715,0.268,1,0.86,8,6,0,30016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27_e7_31,valid,4,0.03,5 4 2,34,0,0,0,0,0,0,0,0,0.012,0.003,0.001,0.002,36,27,30,1,24,18,4,6,2,1.089,0.715,0.268,1,0.86,8,6,0,30044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_76,valid,4,0.029,5 4 2,34,0,0,0,0,0,0,0,0,0.012,0.003,0.001,0.002,36,27,30,1,24,18,4,6,2,1.089,0.715,0.268,1,0.86,8,6,0,30012
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave27,valid,3,159.222,8 4,119,0,0,0,0,0,0,0.001,0,0.32,157.884,0.004,0.062,186,119,141,53,69,31,15,27,19,23.746,5.129,4.057,6,13.106,54,40,0,141292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5,valid,4,0.229,11 8 5,93,0,0,0,0,0,0.001,0.001,0.002,0.056,0.027,0.002,0.031,133,125,133,8,115,76,19,15,7,20.767,2.374,1.078,1,6.54,6,0,0,57880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e1_1835,valid,4,0.23,12 9 6,86,0,0,0,0,0,0.001,0.001,0.002,0.053,0.025,0.002,0.029,137,128,136,8,118,85,16,15,7,19.646,2.296,1.078,1,6.755,8,1,0,59740
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936,valid,4,0.232,10 7 4,86,0,0,0,0,0,0.001,0.001,0.001,0.053,0.026,0.002,0.032,128,121,128,5,113,79,20,16,6,22.858,2.149,1.009,1,6.568,5,0,0,59820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2,valid,4,0.79,19 15 8,198,0,0,0.003,0,0.001,0.005,0.002,0.006,0.186,0.079,0.007,0.072,431,389,415,113,277,189,25,58,23,38.676,5.246,2.742,2,9.078,33,16,0,72148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463,valid,4,0.685,17 13 8,174,0,0,0.001,0,0.001,0.003,0.002,0.006,0.144,0.081,0.006,0.061,321,274,295,35,238,167,20,41,20,28.692,4.21,2.471,2,8.181,34,25,0,72120
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e2_5774,valid,4,0.536,10 8 7,132,0,0,0.001,0,0.001,0.003,0.001,0.003,0.099,0.064,0.004,0.043,201,163,180,7,157,107,13,32,15,20.498,3.395,2.145,2,8.629,30,19,0,70228
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511,valid,3,0.109,6 3,66,0,0,0,0,0,0,0,0,0.031,0.02,0.002,0.014,68,50,59,11,42,11,11,14,6,14.116,2.522,1.225,1,5.355,14,9,0,37272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923,valid,4,0.161,10 8 5,92,0,0,0,0,0,0.001,0.001,0.001,0.055,0.026,0.003,0.02,127,111,121,10,103,57,17,19,8,17.969,2.803,1.433,2,6.414,13,6,0,37264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422,valid,4,0.132,7 5 3,79,0,0,0,0,0,0,0.001,0,0.038,0.024,0.002,0.02,84,69,76,6,65,27,17,14,6,20.489,2.415,1.361,1,5.499,12,8,0,39048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248,valid,4,0.159,10 8 5,92,0,0,0,0,0,0.001,0.001,0.001,0.053,0.026,0.004,0.019,127,111,121,10,103,57,17,19,8,17.969,2.803,1.433,2,6.414,13,6,0,37156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6,valid,4,0.149,10 8 5,87,0,0,0,0,0,0,0,0.001,0.051,0.019,0.002,0.02,138,123,133,23,100,64,14,17,7,16.595,2.396,0.999,1,4.986,12,7,0,34900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6_e2_3302,valid,4,0.168,11 8 5,98,0,0,0,0,0,0,0,0.001,0.057,0.02,0.003,0.022,164,149,161,29,121,78,13,21,8,16.549,2.979,1.094,1,5.036,12,6,0,34984
