Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e7_188_e7_743,valid,3,0.097,3 1,135,0,0,0,0,0,0.039,0.015,0.001,0.007,22,0,3,4.903,2,3.868,57,4,0,32880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856,valid,3,0.107,4 2,149,0,0,0,0,0,0.046,0.016,0.001,0.007,24,0,3,5.228,1,3.564,66,8,0,33044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e2_585,valid,3,0.117,3 1,146,0,0,0,0,0,0.055,0.016,0.001,0.007,22,0,1,4.059,1,3.439,64,8,0,33004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e7_578,valid,3,0.161,6 3,175,0,0,0,0,0,0.057,0.02,0.001,0.011,29,1,3,5.588,1,3.788,75,7,0,33032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1,valid,3,0.157,1 0,92,0,0,0,0,0,0.048,0.013,0.002,0.021,0,0,0,0.021,4,10.779,48,13,0,32968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_747_e8_1041,valid,3,0.085,1 0,86,0,0,0,0,0,0.03,0.008,0,0.009,0,0,0,0.021,3,9.639,41,8,0,32424
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_751,valid,3,0.101,2 1,92,0,0,0,0,0,0.038,0.009,0.001,0.011,12,1,1,7.554,4,10.664,48,14,0,33236
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2,valid,3,0.173,2 1,134,0,0,0,0,0,0.059,0.014,0.002,0.024,17,0,2,11.316,4,13.995,70,20,0,33248
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e8_460_e8_1920,valid,3,0.166,2 1,117,0,0,0,0,0,0.059,0.014,0.001,0.023,14,1,1,9.526,3,12.516,60,17,0,33444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e8_976,valid,3,0.168,2 1,113,0,0,0,0,0,0.058,0.013,0.001,0.023,14,0,2,11.138,4,13.907,59,18,0,33572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_2,valid,3,0.063,4 3,80,0,0,0,0,0,0.027,0.009,0,0.004,18,3,3,4.297,1,2.338,33,2,0,33004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_3,valid,3,0.041,1 0,59,0,0,0,0,0,0.015,0.006,0,0.002,0,0,0,0.021,2,3.186,25,1,0,32792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_all,valid,3,0.117,5 2,178,0,0,0,0,0,0.049,0.02,0.001,0.007,39,4,5,5.403,1,2.643,81,3,0,33888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e1_1317,valid,4,0.676,9 5 4,784,0,0.002,0,0.001,0,0.337,0.109,0.003,0.05,205,24,11,19.188,1,5.782,384,22,0,35744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,3,0.427,18 14,468,0,0.001,0,0.001,0,0.203,0.056,0.002,0.033,157,16,9,15.989,1,5.787,224,14,0,34540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e3_1060,valid,3,0.497,18 14,422,0,0.001,0,0.001,0,0.241,0.067,0.004,0.039,132,10,9,16.134,1,5.92,200,16,0,34212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e1_317,valid,4,0.794,13 10 8,809,0,0.002,0,0.002,0,0.393,0.116,0.004,0.059,258,24,13,20.649,1,6.217,397,29,0,35436
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163,valid,5,0.828,8 5 3 2,998,0,0.003,0.002,0.002,0.001,0.396,0.128,0.005,0.07,404,105,16,23.136,1,5.829,538,41,0,35836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_627,valid,4,0.584,11 8 7,643,0,0.001,0,0.001,0,0.298,0.083,0.003,0.042,201,21,8,15.085,1,5.883,317,28,0,35436
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_606,valid,4,0.504,9 4 2,777,0,0.002,0,0.002,0,0.243,0.09,0.002,0.034,254,18,12,18.956,1,6.094,386,19,0,34584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725,valid,3,0.304,5 0,483,0,0.001,0,0,0,0.149,0.053,0.001,0.016,85,3,4,10.58,1,5.202,231,5,0,34048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e1_919,valid,3,0.085,1 0,108,0,0,0,0,0,0.038,0.013,0.001,0.004,0,0,0,0.021,1,4.673,47,1,0,32916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,3,0.177,3 0,290,0,0.001,0,0,0,0.086,0.029,0.001,0.01,41,0,3,9.11,1,4.889,139,7,0,33564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e3_556,valid,3,0.088,1 0,108,0,0,0,0,0,0.04,0.013,0,0.004,0,0,0,0.021,1,4.705,47,1,0,33100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e7_1440,invalid,3,2.226,33 17 7,1794,0,0.019,0.115,0.007,0.001,1,0.278,0.007,0.214,991,577,33,48.359,1,9.312,1144,42,0.002,40888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e2_454,valid,3,0.257,15 11,309,0,0.001,0,0,0,0.126,0.035,0.002,0.017,92,8,4,10.027,1,5.772,144,13,0,34480
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e3_640,valid,3,0.2,10 6,287,0,0.001,0,0,0,0.097,0.031,0.001,0.011,85,1,1,6.062,1,5.402,135,11,0,34204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e3_291,invalid,23,113.01,52 31 22 20 19 18 17 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 0,31846,0.026,1.24,4.823,0.578,1.952,25.963,16.979,0.033,41.275,18845,11340,205,262.395,1,15.642,21134,423,0.018,296616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e2_1166,valid,3,0.252,16 12,323,0,0.001,0,0,0,0.124,0.032,0.002,0.017,97,7,4,10.735,1,5.642,153,17,0,34440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317,valid,3,0.234,15 11,309,0,0.001,0,0,0,0.116,0.031,0.002,0.016,92,8,4,10.023,1,5.765,144,13,0,34504
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e3_522,valid,3,0.186,10 6,287,0,0.001,0,0,0,0.09,0.028,0.001,0.01,85,1,1,6.058,1,5.395,135,11,0,34240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.05,4 3,77,0,0,0,0,0,0.019,0.007,0.001,0.002,17,2,1,2.684,1,2.546,31,2,0,32744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e7_213,valid,3,0.04,3 2,63,0,0,0,0,0,0.016,0.006,0,0.002,12,1,1,2.529,1,2.34,25,2,0,33148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e8_329,valid,3,0.049,4 3,77,0,0,0,0,0,0.018,0.007,0.001,0.003,17,2,1,2.697,1,2.566,31,2,0,32780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_496,valid,3,0.039,3 2,63,0,0,0,0,0,0.016,0.006,0,0.002,12,1,1,2.464,1,2.401,25,2,0,32312
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.039,3 2,61,0,0,0,0,0,0.015,0.005,0,0.002,12,1,1,2.466,1,2.415,24,2,0,33440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.047,4 3,75,0,0,0,0,0,0.018,0.006,0.001,0.003,17,2,1,2.738,1,2.504,30,2,0,33028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e8_517,valid,3,0.058,5 3,77,0,0,0,0,0,0.024,0.007,0.001,0.003,12,1,1,3.084,1,2.582,31,6,0,32788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave01,valid,3,0.465,1 0,79,0,0,0,0,0,0.02,0.058,0,0.007,0,0,0,0.021,1,6.48,37,6,0,89100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave17,valid,3,15.449,5 3,130,0,0,0,0,0.004,0.045,14.727,0.001,0.016,25,3,3,9.338,1,6.42,57,7,0,114100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave19,valid,3,5.589,7 4,144,0,0,0,0.001,0.003,0.055,4.676,0.001,0.031,29,6,5,13.408,1,6.937,65,8,0.001,226616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave21,valid,3,263.86,6 3,225,0,0.001,0,0.001,0.007,0.153,261.425,0.004,0.109,29,4,5,14.667,7,13.119,129,48,0.004,943992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/microwave29,valid,3,18.974,7 4,156,0,0,0,0.006,0.008,0.066,17.791,0.003,0.045,27,5,6,14.181,1,7.582,69,10,0.002,611440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2,valid,3,0.076,1 0,47,0,0,0,0,0,0.01,0.009,0,0.005,0,0,0,0.021,1,14.172,19,2,0,34232
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e1_17214_e5_18600,valid,3,0.076,1 0,47,0,0,0,0,0,0.01,0.009,0,0.006,0,0,0,0.021,1,14.172,19,2,0,34180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e3_514_e4_11150,valid,3,0.079,1 0,47,0,0,0,0,0,0.01,0.009,0,0.006,0,0,0,0.021,1,14.193,19,2,0,34200
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e6_3003_e4_15091,valid,3,0.075,1 0,47,0,0,0,0,0,0.009,0.008,0,0.006,0,0,0,0.021,1,14.193,19,2,0,34224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e7_12307,valid,3,0.075,1 0,47,0,0,0,0,0,0.01,0.009,0,0.005,0,0,0,0.021,1,14.193,19,2,0,34276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.085,1 0,47,0,0,0,0,0,0.01,0.008,0,0.006,0,0,0,0.021,1,13.915,19,2,0,34140
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6,valid,3,126.452,3 1,64,0,0,0,0.001,0,0.021,126.379,0.001,0.008,6,1,1,3.67,3,4.052,35,13,0.005,111140
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_all,valid,2,0.125,6,52,0,0,0,0,0,0.016,0.013,0.001,0.005,0,0,0,0.021,1,5.46,19,4,0,40984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_8,invalid,3,0.389,5 2 1,126,0,0,0.091,0.005,0,0.05,0.128,0.001,0.02,55,43,4,10.021,1,4.765,66,2,0.003,47856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2,valid,3,0.064,2 1,52,0,0,0,0,0,0.012,0.023,0,0.003,7,0,1,2.771,1,2.679,19,2,0.001,33700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e1_1047,valid,3,0.073,3 2,51,0,0,0,0,0,0.012,0.026,0,0.004,8,0,3,4.444,1,2.846,15,0,0,34116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e7_1027_e7_359,valid,3,0.059,2 1,48,0,0,0,0,0,0.011,0.02,0,0.003,7,0,1,2.775,1,2.675,16,1,0.001,33472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_2_e8_491_e7_826,valid,3,0.057,2 1,44,0,0,0,0,0,0.011,0.019,0,0.003,6,0,1,2.776,1,2.619,14,1,0,33364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3,valid,3,0.06,2 1,56,0,0,0,0,0,0.013,0.017,0,0.004,8,0,2,3.867,1,2.852,19,0,0.001,33184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e7_626,valid,3,0.055,2 1,50,0,0,0,0,0,0.01,0.016,0,0.003,7,0,2,3.491,1,2.798,16,0,0.001,33332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33,valid,3,0.062,2 1,56,0,0,0,0,0,0.012,0.02,0,0.004,8,0,2,3.276,1,2.836,19,0,0.001,33364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_3_e8_33_e7_220,valid,3,0.055,2 1,47,0,0,0,0,0,0.011,0.016,0,0.003,7,0,2,3.276,0,0.021,14,0,0,33356
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4,valid,3,0.054,2 1,56,0,0,0,0,0,0.012,0.013,0,0.003,7,0,1,3.213,1,2.448,21,2,0.001,33472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e3_57_e6_784,valid,3,0.053,2 1,56,0,0,0,0,0,0.012,0.013,0,0.003,7,0,1,3.216,1,2.449,21,2,0.001,33268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592,valid,3,0.047,2 1,40,0,0,0,0,0,0.01,0.011,0,0.003,5,0,1,2.762,1,2.805,12,1,0,33128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e7_592_e7_265,valid,3,0.056,2 1,52,0,0,0,0,0,0.012,0.012,0,0.003,7,0,1,3.357,1,2.449,19,2,0.001,33320
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118,valid,3,0.053,2 1,54,0,0,0,0,0,0.011,0.012,0,0.003,6,0,1,2.763,1,2.553,20,2,0.001,33112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_4_e8_118_e7_178,valid,3,0.048,3 2,40,0,0,0,0,0,0.01,0.01,0,0.003,10,1,1,2.762,1,2.823,12,1,0,33136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all,valid,3,0.18,6 4,131,0,0,0,0.001,0,0.037,0.073,0.001,0.01,18,0,3,4.702,1,3.315,55,7,0.001,38528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142,valid,3,0.113,4 3,80,0,0,0,0,0,0.027,0.031,0.001,0.006,10,0,1,3.225,1,2.787,27,3,0.001,33832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e2_142_e7_209,valid,3,0.14,5 4,90,0,0,0,0,0,0.03,0.042,0.001,0.007,10,0,1,3.603,1,2.925,31,4,0.001,35008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e3_1068_e4_275,valid,3,0.114,4 3,80,0,0,0,0,0,0.028,0.031,0.001,0.006,10,0,1,3.225,1,2.787,27,3,0.001,33784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e7_188_e7_743,valid,3,0.191,7 5,129,0,0,0,0.001,0,0.04,0.07,0.001,0.011,18,0,3,4.847,1,3.248,50,5,0.001,37668
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856,valid,3,0.215,7 5,157,0,0,0,0,0,0.045,0.081,0.001,0.012,21,0,3,4.916,1,3.381,67,8,0.002,38984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e2_585,valid,3,0.108,3 2,88,0,0,0,0,0,0.026,0.032,0.001,0.005,11,0,1,3.718,1,2.874,35,5,0.001,33920
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_all_e8_856_e7_578,valid,3,0.184,6 4,137,0,0,0,0.001,0,0.039,0.072,0.001,0.01,22,0,3,5.054,1,3.127,56,5,0.002,38856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1,valid,3,0.103,2 1,91,0,0,0,0,0,0.029,0.007,0.001,0.012,12,0,3,10.012,3,9.919,45,13,0,33648
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_747_e8_1041,valid,3,0.091,2 1,81,0,0,0,0,0,0.026,0.006,0.001,0.01,11,1,2,9.007,3,9.789,38,9,0,33156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_1_e8_751,valid,3,0.1,2 1,84,0,0,0,0,0,0.026,0.006,0.001,0.012,10,0,3,9.956,4,10.85,41,12,0,33740
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2,valid,3,0.197,3 1,187,0,0,0,0,0,0.062,0.014,0.001,0.022,30,1,3,12.787,4,14.031,96,21,0,33648
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_460_e8_1920,valid,3,0.132,1 0,111,0,0,0,0,0,0.037,0.009,0.001,0.015,0,0,0,0.021,4,13.959,54,13,0,33552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/fast_2_e8_976,valid,3,0.182,3 1,171,0,0,0,0,0,0.059,0.013,0.001,0.02,26,1,2,11.425,4,13.993,90,23,0,33544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_2,valid,3,0.074,4 3,66,0,0,0,0.001,0,0.018,0.023,0,0.004,14,4,3,3.941,1,2.408,25,1,0,33636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_3,valid,3,0.071,4 3,70,0,0,0,0.002,0,0.015,0.018,0,0.005,16,2,5,5.825,1,2.494,26,1,0,33280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_all,valid,3,0.159,9 7,138,0,0,0.002,0.009,0.002,0.039,0.049,0.001,0.01,33,7,8,7.896,1,2.959,58,5,0.001,35248
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e3_556,valid,3,0.136,1 0,113,0,0,0,0,0,0.033,0.063,0,0.004,0,0,0,0.021,1,4.802,49,1,0,48888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449,valid,3,0.042,2 1,48,0,0,0,0,0,0.01,0.007,0,0.002,8,0,1,2.64,1,2.214,16,0,0,33248
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed2_e8_449_e8_517,valid,3,0.081,7 4,91,0,0,0,0,0,0.025,0.017,0.001,0.004,17,1,1,2.448,1,2.428,36,7,0.001,33088
experimental-result-main/kind2-benchmarks-master/FunctionalChain/triplexVoter/triplexVoter_str,valid,2,0.414,8,64,0,0,0,0,0,0.053,0.169,0.001,0.008,0,0,0,0.021,1,4.379,21,3,0,35764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter2,invalid,4,0.04,3 2 1 0,79,0,0,0,0,0,0.015,0.006,0.001,0.005,16,9,3,1.244,1,0.831,24,1,0,29016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27,valid,4,0.038,6 5 3,75,0,0,0,0,0,0.015,0.006,0.001,0.002,17,9,3,1.351,1,0.803,33,7,0,29140
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_27_e7_31,valid,4,0.035,6 5 3,75,0,0,0,0,0,0.013,0.005,0.001,0.003,17,9,3,1.351,1,0.803,33,7,0,29092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark_e7_76,valid,4,0.035,6 5 3,75,0,0,0,0,0,0.014,0.005,0.001,0.002,17,9,3,1.351,1,0.803,33,7,0,29256
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave27,valid,3,158.967,13 7,538,0,0.001,0.001,0.001,0,0.294,157.603,0.003,0.087,222,63,18,32.196,4,11.943,318,61,0.001,97892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5,valid,4,0.285,12 9 6,277,0,0,0.001,0.001,0.001,0.071,0.045,0.001,0.038,106,56,16,26.82,1,6.855,137,0,0,59512
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e1_1835,valid,4,0.288,11 8 5,299,0,0,0,0.001,0.001,0.073,0.048,0.001,0.043,96,44,17,27.987,1,6.715,143,0,0,57640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936,valid,4,0.255,11 8 5,249,0,0,0.001,0.001,0.001,0.067,0.041,0.001,0.033,90,52,13,22.968,1,6.903,124,0,0,59536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2,valid,4,0.808,14 10 6,611,0,0.002,0.002,0.001,0.003,0.205,0.131,0.003,0.076,217,102,18,35.156,2,9.27,329,20,0,70324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463,valid,4,0.931,18 14 8,789,0,0.002,0.004,0.003,0.005,0.232,0.16,0.003,0.093,321,153,27,46.571,2,9.567,437,17,0,70280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e2_5774,valid,4,0.807,16 12 7,718,0,0.002,0.005,0.002,0.005,0.2,0.127,0.003,0.072,314,186,20,38.531,2,9.422,423,19,0,70328
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511,valid,3,0.115,6 3,128,0,0,0,0,0,0.033,0.025,0.001,0.014,37,7,6,12.336,1,5.557,62,10,0,38936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923,valid,4,0.147,7 5 3,170,0,0,0,0,0,0.044,0.035,0.001,0.019,45,13,10,17.056,1,5.628,81,10,0,36992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422,valid,4,0.157,7 5 3,175,0,0,0,0,0,0.047,0.036,0.001,0.021,46,12,12,19.376,1,5.7,82,9,0,37132
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248,valid,4,0.143,7 5 3,163,0,0,0,0,0,0.042,0.033,0.001,0.019,41,12,11,17.602,1,5.525,77,10,0,36924
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6,valid,4,0.18,10 8 5,254,0,0,0,0.001,0.001,0.057,0.031,0.001,0.026,108,56,14,18.393,1,5.332,130,3,0,36844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6_e2_3302,valid,4,0.216,11 8 5,308,0,0,0.001,0.001,0.001,0.071,0.04,0.002,0.028,132,66,13,18.314,1,5.314,163,6,0,37036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2,valid,4,0.21,11 9 5,302,0,0,0.001,0.001,0.001,0.072,0.035,0.002,0.029,130,73,14,19.467,1,5.464,160,4,0,36796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,4,0.214,11 9 5,302,0,0,0.001,0.001,0.001,0.073,0.035,0.001,0.03,130,73,14,19.471,1,5.469,160,4,0,34832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,4,0.216,11 9 5,302,0,0,0.001,0.001,0.001,0.074,0.035,0.001,0.03,130,73,14,19.471,1,5.469,160,4,0,35088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt,valid,4,0.241,10 8 5,315,0,0,0,0.001,0.001,0.08,0.042,0.003,0.031,123,52,15,20.061,2,6.636,157,7,0,36856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637,valid,4,0.223,10 8 5,312,0,0,0,0.001,0.001,0.078,0.038,0.002,0.026,124,52,12,16.771,2,6.354,160,10,0,37056
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_a1,valid,4,0.189,9 7 4,232,0,0,0,0,0,0.056,0.033,0.002,0.023,68,31,10,13.939,1,4.708,106,3,0,41224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163,valid,4,0.214,6 5 3,259,0,0,0,0,0,0.077,0.061,0.001,0.019,48,4,6,10.297,1,5.111,111,7,0,34124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e2_819_e6_1459,valid,5,0.371,7 5 2 0,520,0,0.001,0,0.001,0,0.142,0.104,0.002,0.034,128,9,9,13.707,1,5.282,240,15,0,35272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters_e8_371_e7_304,invalid,4,0.504,17 14 11 8,808,0,0.002,0.006,0.002,0.001,0.232,0.075,0.003,0.051,461,260,15,9.537,1,2.814,502,27,0,35352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all_e7_2500,valid,2,0.232,14,127,0,0,0,0,0,0.071,0.018,0.001,0.011,0,0,0,0.021,1,6.047,54,13,0,61784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1,invalid,4,0.299,8 6 4 2,331,0,0.001,0.001,0.001,0.001,0.106,0.053,0.002,0.044,119,64,23,26.785,1,4.64,178,19,0,34964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1,valid,4,0.729,11 6 4,1065,0,0.002,0,0.002,0,0.369,0.11,0.003,0.053,320,36,15,22.028,1,5.807,537,34,0,36488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943,valid,3,0.236,15 12,247,0,0,0,0,0,0.118,0.025,0.002,0.018,52,6,8,12.425,1,5.546,114,13,0,34404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e3_961,valid,3,0.435,19 14,576,0,0.001,0,0.001,0,0.222,0.058,0.002,0.033,156,15,11,17.601,1,5.968,275,17,0,35008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_1255_e7_12,valid,5,0.595,9 7 6 4,827,0,0.002,0.001,0.002,0,0.294,0.089,0.003,0.05,314,88,15,22.711,1,5.976,436,31,0,35924
