Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e1_1207_e7_156,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,39000
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_10_e7_919_e2_3192,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25_e8_3171,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e1_4037,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61668
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e7_3861_e7_2180,invalid,0,0.022,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,61900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e7_2329_e7_3856,invalid,1,0.091,1,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.021,0,0.006,4,2,5,1,0,0,N/A,3,2,N/A,0.859,0.515,57604
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e1_4783_e3_511,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59904
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_3496,invalid,1,309.242,7,80,0,0,0,N/A,N/A,N/A,N/A,N/A,0.03,309.026,0.004,0.015,49,28,45,1,0,0,N/A,10,9,N/A,1.593,1.244,153064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_9,valid,6,3.495,21 17 14 9 4,630,0,0.001,0.004,N/A,N/A,N/A,N/A,N/A,0.276,2.509,0.011,0.168,572,546,571,74,0,0,N/A,57,15,N/A,4.891,1.584,81664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1a_e2_284_e3_3091,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e3_144_e5_2046,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e7_1909,invalid,0,0.033,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.02,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,39052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e7_4884,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,61616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e2_3018_e2_936,valid,4,78.226,9 7 4,168,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.099,77.915,0.008,0.026,137,130,137,10,0,0,N/A,17,6,N/A,1.934,0.995,182036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1_e2_3403_e2_957,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e3_671_e2_2131,invalid,1,320.46,3,40,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,320.371,0.002,0.01,22,14,22,1,0,0,N/A,4,6,N/A,1.124,0.98,141880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_12,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e1_1207_e2_3220,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41200
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e2_3460_e2_2670,invalid,1,31.589,1,19,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,31.53,0.001,0.006,6,2,6,0,0,0,N/A,2,2,N/A,0.841,0.682,74572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_2_e3_151_e3_1540,invalid,1,8.022,0,20,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,7.973,0.001,0.005,8,4,8,0,0,0,N/A,2,2,N/A,0.937,0.691,58128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_4,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e1_1139_e1_1565,invalid,1,27.1,1,22,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,27.038,0.001,0.006,8,4,9,0,0,0,N/A,2,3,N/A,0.754,0.744,72680
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e2_1997,valid,2,0.101,2,16,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.051,0,0.002,9,5,8,3,0,0,N/A,4,3,N/A,0.865,0.599,59880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e3_5422_e2_3135,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59676
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_10,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,6,2.588,18 16 14 10 5,361,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.154,2.13,0.008,0.068,307,280,296,33,0,0,N/A,30,7,N/A,3.493,1.232,91852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_5_e1_2552_e7_1169,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e3_4821_e1_1318,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61812
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_7,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e1_2316,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e1_3587_e3_2749,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57812
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e8_4626,invalid,0,0.029,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.012,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,70220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e7_25_e7_4469,invalid,0,0.022,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_5_e2_2229,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e3_4133,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e7_5406_e1_6690,invalid,0,0.03,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.015,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,70224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e1_913_e7_1403,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e1_5887,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2,valid,6,2.242,23 21 18 13 7,360,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.146,1.778,0.007,0.073,322,293,312,52,0,0,N/A,32,7,N/A,3.68,1.231,83868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e3_5957,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_8_e2_1711_e1_1489,valid,2,0.037,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.003,0.006,0,0.001,4,0,2,0,0,0,N/A,2,1,N/A,0.544,0.386,34912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e1_268_e7_501,valid,2,0.054,1,10,0,0,0,N/A,N/A,N/A,N/A,N/A,0.003,0.012,0,0.002,4,2,3,1,0,0,N/A,2,1,N/A,0.553,0.298,59776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_11_e1_3457,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e2_2799_e1_1303,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e1_913_e1_1993,invalid,1,34.19,4,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.019,34.089,0.002,0.01,29,19,29,2,0,0,N/A,5,7,N/A,1.178,1.125,79096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e1_4783_e2_158,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_3,valid,5,30.173,20 17 13 7,340,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.184,29.582,0.012,0.085,289,268,288,41,0,0,N/A,30,14,N/A,3.179,1.309,199776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_3_e1_4783_e7_4070,invalid,0,0.024,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e3_314_e1_1979,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e3_314_e4_897,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39232
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370,valid,2,0.077,2,16,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.019,0.001,0.002,9,4,7,3,0,0,N/A,4,3,N/A,0.865,0.599,57764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e2_2924_e3_3946,invalid,1,0.165,1,20,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.086,0.001,0.005,5,0,6,0,0,0,N/A,2,2,N/A,0.75,0.684,41656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_4_e3_3511,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_4_e3_3511_e2_1923,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6_e2_3302,valid,6,55.031,25 22 19 14 8,470,0,0,0.003,N/A,N/A,N/A,N/A,N/A,0.274,54.258,0.02,0.108,424,388,410,49,0,0,N/A,38,8,N/A,4.567,1.197,226868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e1_667,invalid,1,89.663,4,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,89.518,0.002,0.011,21,3,18,0,0,0,N/A,6,7,N/A,1.214,1.111,113104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_3_e2_2236_e2_1058,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,89188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e2_2799,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_8_e7_3752,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_4_e2_325,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35124
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1_e1_1092,invalid,1,24.256,1,19,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,24.198,0,0.007,5,1,6,0,0,0,N/A,2,3,N/A,0.754,0.829,71180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_12_e2_1618_e1_6030,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_13_e7_2336_e3_3117,invalid,0,0.025,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e7_3191_e2_1864,invalid,0,0.016,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36920
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_2_e2_3183_e2_3580,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1a_e2_284_e1_2924,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_4_e3_1540_e1_5048,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e3_1600_e3_2055,invalid,1,8.409,4,46,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,8.275,0.002,0.009,19,2,17,0,0,0,N/A,6,6,N/A,1.214,1.088,73752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e1_1139_e3_1839,invalid,1,24.616,1,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,24.56,0.001,0.006,4,1,5,0,0,0,N/A,2,2,N/A,0.754,0.688,72564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_rt,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e3_2330,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_a3_e2_2086_e3_2542,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_1_e1_1092_e3_389,invalid,1,15.715,0,16,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,15.668,0.001,0.005,4,1,5,0,0,0,N/A,1,2,N/A,0.603,0.698,66652
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all_e2_2924_e1_768,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43072
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11_e1_2450_e7_5791,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.008,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e7_4065,invalid,0,0.024,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,61804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_5_e2_2884_e7_3594,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e8_5504_e1_4719,invalid,0,0.029,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.013,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,70172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_9_e7_170_e3_3647,valid,2,0.167,2,23,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.125,0.001,0.002,12,4,10,2,0,0,N/A,2,3,N/A,0.615,0.751,37072
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_7,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57620
